Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
73.37409156584737,26,67549.80057768931,112.97163590907431,Discover Diverse radical circuit!,Jenniferland,0,Thailand,2025-02-14 07:42:34.880722,1
64.72053543047853,43,55363.38791590702,162.6094333119206,Discover Progressive zero tolerance hub!,West Reginald,1,Argentina,2024-06-17 08:39:14.272847,1
58.3302743806061,52,59062.22924574394,200.3317669953377,Discover Streamlined fresh-thinking workforce!,Baileychester,1,Turks and Caicos Islands,2025-03-06 06:15:50.919980,1
82.7051264173192,42,46149.349430839546,166.01761707626295,Discover Self-enabling content-based focus group!,Michaelbury,0,Azerbaijan,2024-12-30 21:36:54.854327,1
82.58028309114015,31,60292.120004996985,98.95103658504546,Discover Down-sized scalable circuit!,New Hollyland,1,Uganda,2024-08-10 05:14:29.452554,1
46.07018408023144,25,57024.614328262964,122.61370660724478,Discover Open-source holistic structure!,Turnerland,1,Guernsey,2025-04-15 03:04:27.445730,1
61.35678832284152,36,33131.33397746009,153.33617746352564,Discover Public-key next generation service-desk!,West Kristineland,0,Latvia,2024-07-04 11:59:29.887321,1
70.62423365168131,43,40562.49995600113,133.4136191347701,Discover Triple-buffered non-volatile encoding!,West Juan,1,Iceland,2024-12-25 02:08:32.341540,1
59.53986503954831,31,46886.318334852906,108.04910169126518,Discover Switchable interactive Graphical User Interface!,South Kiara,1,Philippines,2024-05-15 03:49:38.349607,1
76.70042664575597,32,43675.05222810326,128.3898222662228,Discover Future-proofed background focus group!,Lake Peter,1,Zimbabwe,2025-04-01 15:44:27.948598,1
70.62384035820551,63,73792.16418075477,139.42255924961685,Discover Persistent homogeneous moratorium!,Jeffreyshire,0,United Arab Emirates,2025-02-02 14:30:26.737447,1
101.65122480712026,45,55105.21275771249,96.60314778089685,Discover Versatile content-based knowledge user!,Carrmouth,0,Niue,2024-08-27 17:48:16.520640,1
34.394417281404245,46,43319.92978540177,179.3803629014694,Discover Re-contextualized transitional paradigm!,North Keith,0,Cape Verde,2024-05-11 12:27:21.662259,1
62.55128020505205,20,47638.452639954405,122.41540709763842,Discover Monitored context-sensitive frame!,North Michael,0,Botswana,2025-04-06 17:40:54.071239,1
46.82994976975618,27,47433.053746794,137.09695094756822,Discover Monitored object-oriented Graphic Interface!,Xavierside,0,Antigua and Barbuda,2024-10-25 22:27:00.044260,1
77.08214910878088,35,50679.25791992401,181.40210814895948,Discover Open-architected content-based policy!,Michellechester,0,New Caledonia,2024-08-26 15:07:55.406389,1
32.65656219908911,24,38870.058929206,135.0000533557618,Discover Robust dynamic workforce!,East Scott,0,Togo,2024-11-26 03:33:51.768125,1
71.92625420449774,51,42791.033341040216,179.21435313766355,Discover Fundamental user-facing pricing structure!,Port Rachaelburgh,1,Barbados,2025-03-30 01:50:36.137679,1
52.39903137303318,49,66499.10366746316,98.83196556333094,Discover Ameliorated scalable system engine!,Amandastad,1,Libyan Arab Jamahiriya,2025-02-15 18:35:06.826378,1
50.31676267757972,29,57780.146550503705,157.31823658465132,Discover Reduced multi-tasking help-desk!,Lesliestad,0,Uzbekistan,2025-03-21 18:12:40.507149,1
36.070035929186254,52,52714.936801897,173.57289422855814,Discover Intuitive bifurcated frame!,Alexandermouth,1,Macao,2025-03-13 14:31:47.767431,1
55.69848107597988,34,55039.342259726494,106.80528006083804,Discover Down-sized logistical model!,North Meaganstad,1,Benin,2024-12-13 18:17:55.721589,1
86.69001060581851,60,54316.58865136884,132.86521630534378,Discover Reverse-engineered bandwidth-monitored migration!,Pollardstad,0,Cameroon,2024-07-01 19:46:38.301005,1
64.4962263294104,36,51863.03342902534,133.6929766147768,Discover Inverse grid-enabled definition!,West Davidchester,1,Bouvet Island (Bouvetoya),2025-04-07 01:50:25.414630,1
77.5536083574895,40,62756.572580612185,148.38556868598826,Discover Adaptive 4thgeneration paradigm!,Lake Lindamouth,1,Belize,2025-03-30 16:07:01.956359,1
98.2928364393255,48,61647.39978771889,158.99206469359075,Discover Visionary non-volatile monitoring!,Robinsonchester,0,Reunion,2025-04-03 15:29:58.619403,1
70.27511169645152,47,31423.55540159177,103.55175205510757,Discover Implemented well-modulated archive!,West Alexandra,0,Trinidad and Tobago,2024-08-29 22:32:53.080289,1
53.824008558753185,40,53026.567211361355,137.59780566794728,Discover Polarized context-sensitive moderator!,Port Frederick,0,Dominica,2025-04-02 06:56:34.113956,1
74.3450443036558,33,32412.709009888524,203.65272694298318,Discover Managed fault-tolerant monitoring!,North Saraville,0,Ukraine,2025-04-17 18:29:50.514292,1
54.114077073714164,40,64533.6580518356,182.15507166499216,Discover Cross-platform analyzing adapter!,Fletcherside,1,Tonga,2024-09-23 16:36:54.482848,1
54.91154633405661,26,66514.99835275425,171.75375380975348,Discover Exclusive hybrid software!,Tracyfurt,1,France,2024-04-29 04:45:50.365469,1
34.6021440076203,36,45838.31653537456,132.28881608261472,Discover Fully-configurable contextually-based policy!,Alecchester,0,Georgia,2024-09-03 00:06:18.424801,1
83.52514982168785,23,53248.61566997926,225.15323298908493,Discover Pre-emptive logistical success!,South Jameston,1,Netherlands Antilles,2024-09-07 22:29:10.274637,1
57.27994848701121,18,23328.395543166313,181.19256754025042,Discover Horizontal interactive Internet solution!,Jenniferborough,0,Armenia,2024-05-13 12:38:17.831799,1
68.64196491631724,35,69591.8472113804,141.49675471717728,Discover Reactive analyzing software!,North Julie,0,Sierra Leone,2025-02-18 14:05:32.516053,1
44.28076142786721,47,65645.10610377103,148.81642862362804,Discover Streamlined non-volatile matrix!,East Dianafort,0,Korea,2024-07-15 03:44:03.214775,1
73.71895259430944,44,72251.27892606289,121.64601381043835,Discover Object-based discrete leverage!,West Sarahberg,0,Ukraine,2025-02-26 03:13:02.555943,1
49.761175237298325,34,77298.1621050565,155.73486764633222,Discover Cloned 4thgeneration hardware!,Johnshire,0,Isle of Man,2025-01-20 02:18:23.750977,1
62.165825565963516,52,36638.36060534837,163.72300134907655,Discover User-friendly solution-oriented portal!,West Jonfort,1,Sudan,2025-01-04 07:04:27.514229,1
82.55652062478252,29,68320.66302457663,168.1043233818839,Discover Innovative non-volatile concept!,Jacksonbury,0,Tonga,2024-08-17 11:24:13.273708,1
80.81518624465059,18,77189.56666627689,132.77264431238208,Discover Mandatory full-range time-frame!,West Jessicamouth,1,Tokelau,2024-06-30 13:05:09.940561,1
64.5593985496612,18,32581.33193456146,81.05202649489314,Discover Implemented 24hour hub!,Mendozaton,0,Marshall Islands,2024-12-15 22:20:04.765759,1
29.637379345865632,23,52431.8318223143,149.671533847193,Discover Networked bifurcated instruction set!,New Brianashire,1,Gabon,2025-01-11 17:34:31.554148,1
124.85621140121282,43,49548.97025155864,168.27174023722426,Discover Profit-focused 6thgeneration monitoring!,West Troyside,1,Nauru,2024-05-11 20:59:27.861792,1
99.91717940546272,28,67831.92796287248,100.85786638579208,Discover Networked maximized application!,North Jamiebury,0,Oman,2024-07-21 23:45:51.168773,1
79.45349649776597,39,20000.0,136.3666968801851,Discover Function-based global archive!,Andreaside,1,Cyprus,2024-08-12 00:57:03.881705,1
49.935924368180586,51,82239.36544348291,193.65863300961573,Discover Business-focused global open architecture!,Port Stephaniechester,1,Germany,2024-06-28 23:32:46.178422,1
62.728156765960705,23,53311.9440370811,91.86099767719821,Discover Cloned foreground algorithm!,Harperville,0,Indonesia,2024-10-28 11:37:28.039954,1
54.13159140446966,39,68741.41603025718,128.65062600846144,Discover Intuitive content-based ability!,North Benjaminview,0,Bahamas,2024-11-19 16:25:09.008924,1
90.27711878192777,40,54096.44143462614,199.485565917534,Discover Ergonomic attitude-oriented methodology!,Stephaniefort,1,South Africa,2024-09-12 13:20:57.261971,1
70.25005781703668,26,62381.87576469511,146.3086141645508,Discover Advanced intermediate moderator!,Bethanymouth,0,Saudi Arabia,2024-09-08 04:51:40.679054,1
49.31672283280334,48,20178.726120757754,118.95952687039042,Discover Implemented clear-thinking task-force!,Lake Blake,0,South Africa,2025-04-11 23:03:53.249388,1
55.58489801750436,32,49226.76440798935,139.71873627558372,Discover Enterprise-wide discrete infrastructure!,North Jessica,1,Tanzania,2024-05-03 03:25:58.233428,1
87.4237628513981,31,67716.41817015519,173.03668529113122,Discover Exclusive analyzing software!,North Shawnmouth,1,Togo,2025-03-10 17:45:23.352514,1
97.00195693640956,56,59330.98520070542,131.85977859264972,Discover Public-key grid-enabled circuit!,East Jonathanmouth,0,Malaysia,2024-10-25 19:18:04.561307,1
95.56663126972491,40,30447.383609098637,163.90328459756302,Discover Advanced discrete Local Area Network!,Knightbury,1,Mayotte,2024-12-13 04:02:02.823706,1
80.14064130107955,44,55921.37340814919,149.39960634702982,Discover User-friendly discrete benchmark!,Georgemouth,1,Uruguay,2025-01-23 23:20:52.854046,1
59.947502623947265,48,42718.86511207743,152.6831364139456,Discover Open-source human-resource help-desk!,West Mariaside,0,Korea,2024-06-25 15:35:08.156347,1
20.0,28,41418.71123239843,166.46166044032532,Discover Compatible background portal!,Toddfort,1,Macao,2025-04-07 21:04:12.298871,1
70.94320047616444,47,32189.585900249236,128.20687668106828,Discover Vision-oriented radical forecast!,West Lisa,0,Morocco,2025-01-14 06:36:28.644965,1
64.96342482311799,29,64280.539328606945,102.21956988510853,Discover Visionary fresh-thinking product!,East Molly,1,Antigua and Barbuda,2025-04-13 17:35:56.356907,1
67.79964192642707,29,71695.21665903453,158.9758242178842,Discover Synchronized demand-driven migration!,East Janetfort,0,Azerbaijan,2024-05-16 22:42:47.793794,1
66.07794694066413,32,86802.14701244267,134.70383548892923,Discover Centralized fresh-thinking success!,Lake Michaelstad,0,Cote d'Ivoire,2024-05-06 01:17:11.177474,1
38.47475676101686,28,32889.27412385607,122.07555096346465,Discover Universal context-sensitive flexibility!,Lake Curtis,1,Cayman Islands,2024-05-07 09:01:23.927234,1
76.14817113702371,43,66510.58241839713,161.05541157232187,Discover Total executive challenge!,New Matthew,1,Ireland,2024-10-21 12:27:58.275003,1
77.644326280637,37,67497.57055631363,191.09388324774784,Discover Multi-tiered needs-based workforce!,East Jeremy,0,Cape Verde,2025-02-11 07:12:54.420849,1
78.64677564119319,30,46292.42984172988,133.81686467924862,Discover Networked fresh-thinking model!,Port Gregory,1,Togo,2024-05-31 14:27:43.834206,1
83.93154007146774,41,41236.32421886004,140.3379815423244,Discover Customer-focused high-level array!,South Michaelbury,1,Cyprus,2024-09-12 10:41:22.030654,1
77.08103289843247,32,38713.86518549605,92.72931123494484,Discover Proactive human-resource application!,West Catherineville,1,Nicaragua,2025-02-09 12:28:25.868297,1
56.799411769221784,31,47089.70134809677,131.09221566352514,Discover Self-enabling scalable forecast!,West Stephanie,1,Iran,2024-05-07 07:25:33.424543,1
63.583263041678194,35,58039.323937839246,148.851617874034,Discover Re-engineered responsive capability!,West Anthonyville,1,French Polynesia,2024-08-18 17:15:54.110943,1
66.82249734506753,39,75401.68015760218,139.18223605249048,Discover Realigned systemic model!,Port Michaelland,1,Algeria,2025-01-10 18:42:35.328255,1
67.15398898213238,38,71580.07507015174,125.51376668583589,Discover Intuitive neutral portal!,South Deborahport,1,Peru,2024-06-24 12:45:56.675640,1
84.96435311943459,31,30768.74583597006,169.03366680534268,Discover Re-engineered value-added access!,Hansenton,1,Seychelles,2024-08-21 14:42:35.519359,1
77.87337506044982,43,43167.35127099232,142.3203071431316,Discover Extended system-worthy approach!,Rodriguezport,1,Cameroon,2024-12-06 16:38:44.609030,1
106.54686879139906,32,74494.60561464206,243.55212473526598,Discover Extended tertiary website!,South Janiceview,1,Kazakhstan,2024-05-16 06:25:56.611582,1
109.12937959769344,28,44033.60751107398,148.30877059424415,Discover Sharable incremental ability!,Kimberlyton,1,Mayotte,2024-09-04 06:09:47.174709,1
66.5929916522785,20,54146.28754884736,50.0,Discover Synergistic 6thgeneration migration!,Weaverland,0,Western Sahara,2024-04-30 05:49:24.124425,1
20.0,44,29420.66598078872,95.51873565059424,Discover Inverse homogeneous workforce!,Alexanderville,0,Spain,2024-09-21 13:01:51.390855,1
89.73664932254533,35,72295.50123269422,161.28477117078813,Discover Optimized background architecture!,Port Lauraville,1,Finland,2024-07-01 23:12:10.098642,1
54.19247322025891,37,26308.77691222918,114.26760800235479,Discover Multi-channeled zero-defect circuit!,East Kristenside,1,French Polynesia,2024-07-14 11:37:31.073545,1
48.97032156337986,45,30357.841288200714,116.7507892868182,Discover Re-engineered clear-thinking superstructure!,Ryanton,1,Liberia,2024-11-05 11:08:51.321559,1
57.03109450021266,30,70762.25591255055,90.43080624189088,Discover Expanded regional help-desk!,Hallborough,1,Lesotho,2024-12-30 06:56:39.904352,1
56.06713906370787,21,83800.92519349835,120.93070117398685,Discover Triple-buffered mission-critical hub!,Elizabethstad,0,Canada,2025-01-31 20:36:42.216914,1
77.24539620210786,35,50640.83372912628,147.75711023497138,Discover Inverse content-based core!,Port Kelseyberg,0,Papua New Guinea,2024-12-08 07:40:47.871064,1
33.81128441747549,38,54297.05782205763,155.43342857551679,Discover Upgradable bottom-line orchestration!,East Kristin,1,Saint Pierre and Miquelon,2024-06-17 01:47:44.204206,1
43.445585084167966,32,68624.19339674483,99.2041739400891,Discover Configurable tangible alliance!,Erinbury,0,Kenya,2024-09-22 19:26:37.412200,1
71.86317108394833,49,59341.717220460734,172.2162445326594,Discover Ameliorated actuating benchmark!,New Matthew,1,Solomon Islands,2024-10-23 17:24:18.167786,1
77.45888060826616,18,49401.72730935003,92.3452364078031,Discover Innovative explicit capability!,East Dominique,1,United Arab Emirates,2024-06-02 17:20:12.513400,1
77.83083289872025,46,47718.19567921461,157.5182443596499,Discover Customizable empowering framework!,Katrinashire,1,Chile,2024-07-12 11:55:45.426293,1
49.25927442133402,42,31498.030637725245,153.48187098546794,Discover Multi-tiered composite policy!,New Meghan,0,Sweden,2025-04-10 05:37:42.900321,1
45.4346870146752,39,58494.1265818033,102.6256725986205,Discover Centralized bottom-line secured line!,East Sabrinaville,0,Trinidad and Tobago,2024-11-05 10:59:44.097357,1
54.86730332424162,18,53621.24766895786,97.86737895664172,Discover Diverse solution-oriented groupware!,Lake Andrewfort,0,Saint Pierre and Miquelon,2024-04-29 13:47:23.469961,1
69.7974550456945,47,48432.307313309786,155.29161762419528,Discover Extended impactful firmware!,Lake Andrewville,1,Bolivia,2025-04-06 08:36:01.185601,1
94.70954738545099,24,39972.77806656417,117.60469925589237,Discover Fully-configurable multi-state moderator!,Lake Melanie,0,Uruguay,2024-12-27 04:16:07.087924,1
24.051256284584994,29,41492.03720059854,132.3800261876042,Discover Distributed reciprocal Local Area Network!,Lake Christina,1,Antarctica (the territory South of 60 deg S),2024-10-02 20:48:30.513445,1
60.58542486083267,33,64275.653807600494,167.49343271659166,Discover Reverse-engineered demand-driven throughput!,South Felicia,0,Israel,2024-05-20 11:45:15.146452,1
38.34643117949592,39,68224.95472613571,159.1654864492391,Discover Visionary needs-based utilization!,Lake Mariemouth,1,Bosnia and Herzegovina,2024-09-27 20:48:12.976363,1
31.955146452930208,41,50093.25765564075,103.36221939621714,Discover Persistent discrete product!,East Robert,1,Netherlands,2024-05-22 09:55:44.948944,1
84.33913290689634,43,48512.80640130431,137.85683238812695,Discover Future-proofed regional artificial intelligence!,Reneefort,0,Malaysia,2024-05-12 09:53:05.323265,1
75.89249148998677,43,42195.27930078695,102.6113919242865,Discover Mandatory national project!,West Keithtown,1,Italy,2024-08-31 09:11:11.618951,1
73.98867031894524,37,69052.30065361387,174.79755799825347,Discover Customizable interactive moratorium!,East Lori,0,Hungary,2024-10-21 22:59:04.606490,1
83.42051679461987,39,55464.9365448386,201.46067457126804,Discover Switchable object-oriented methodology!,West Joseph,1,Cote d'Ivoire,2024-08-22 03:04:20.586962,1
55.40562206467728,24,60518.514689908974,106.19618739226428,Discover Profit-focused zero tolerance Graphic Interface!,West Annaville,0,Burundi,2024-10-11 08:57:16.872977,1
56.347249673329436,27,60377.05195140194,138.75331584134545,Discover Up-sized bandwidth-monitored productivity!,West Samantha,1,Oman,2024-11-02 23:23:42.109151,1
108.71461233445149,43,50384.47569199095,176.6984404532444,Discover Integrated background Local Area Network!,Kimberlytown,0,Greenland,2025-04-01 08:56:40.546269,1
60.06857891480851,43,37519.59850234868,140.96844033313204,Discover Fully-configurable neutral throughput!,Dawsonport,1,Nepal,2024-11-09 18:10:52.062884,1
79.70264226108182,42,40058.00266471121,162.46021149521704,Discover Front-line disintermediate benchmark!,Davisview,0,Aruba,2025-01-19 10:51:18.911973,1
65.1276308192663,29,71918.28298971176,142.06425326043774,Discover Multi-lateral reciprocal firmware!,Melanieland,1,Dominican Republic,2025-01-22 04:22:15.956840,1
28.034829398431697,44,44114.73527724142,97.72785168451563,Discover Exclusive demand-driven Local Area Network!,Mollystad,0,Mozambique,2024-07-22 21:24:18.453948,1
24.107419923974632,23,48844.56520377474,144.75700068711487,Discover Sharable empowering process improvement!,Ericmouth,0,Kiribati,2025-04-17 15:23:51.474620,1
53.42031560120191,45,37984.14196943185,185.09134556932204,Discover Ameliorated optimal portal!,Courtneyburgh,1,Azerbaijan,2025-04-10 01:40:34.830109,1
86.12202503339978,32,36759.002216103894,152.5716827923032,Discover Ameliorated user-facing architecture!,Poolebury,1,Hong Kong,2025-03-02 15:41:45.671024,1
80.76583313272008,51,43462.525044569156,204.94697135156775,Discover Public-key cohesive functionalities!,Perezhaven,1,Korea,2025-03-14 10:41:24.700474,1
83.28154328448068,19,80326.10776366688,69.13984563914292,Discover Business-focused interactive conglomeration!,Taylorview,0,Yemen,2025-02-05 09:02:21.313185,1
45.25907642127369,52,64870.56086788644,155.16189798560825,Discover Customer-focused leadingedge architecture!,East Juliemouth,1,Christmas Island,2024-12-06 22:02:08.786732,1
97.31744980244628,31,47098.16692864565,114.07968059267286,Discover Intuitive 6thgeneration structure!,Reneebury,1,Guinea,2024-11-03 15:29:55.123305,1
45.70213399627231,31,71243.15191827992,104.97475355496911,Discover Fully-configurable national array!,Jimenezstad,0,Bosnia and Herzegovina,2025-03-28 22:38:07.127691,1
69.25648797339937,36,52715.5169005533,193.37674434286916,Discover Diverse mobile Graphic Interface!,Port Jonathan,1,Saint Vincent and the Grenadines,2025-01-05 11:13:24.202975,1
64.79295420184526,28,75315.10070487758,129.79980089242483,Discover Enterprise-wide solution-oriented attitude!,Justinchester,1,Finland,2025-04-04 01:50:17.711207,1
61.52252359370827,34,88175.9552559432,125.93818954666796,Discover Reduced encompassing array!,East Johnview,1,Liberia,2024-11-19 13:30:32.390791,1
91.77184276591214,27,70422.42608899287,153.74303540475537,Discover Digitized clear-thinking throughput!,Cruzbury,1,Congo,2024-12-10 13:28:00.530504,1
50.89778959668079,27,56418.264328338664,53.899261878147954,Discover Streamlined stable monitoring!,North Jonfurt,1,Niger,2024-09-12 17:34:32.657180,1
38.00789488576144,39,65489.6481027454,194.19463759534676,Discover Cross-platform directional framework!,Ellisonbury,1,Martinique,2024-08-28 20:13:32.708229,1
65.39990972412839,25,55226.06828923318,216.17721256456542,Discover Exclusive 24hour hardware!,Pittmanhaven,1,Luxembourg,2024-08-30 19:11:35.007525,1
57.00346531426947,27,27460.02454037436,176.6045378008893,Discover Robust client-driven help-desk!,Crystalhaven,0,Puerto Rico,2024-06-22 22:41:33.853099,1
132.54765838165292,21,45180.61878681934,156.47958962285588,Discover Advanced neutral time-frame!,Lake Ryanstad,1,Antigua and Barbuda,2024-07-31 07:35:32.713578,1
78.5301495287995,29,40726.126065201744,131.33698291434138,Discover Automated hybrid support!,Lake Brandon,1,Nicaragua,2024-08-12 09:24:58.227794,1
56.813188495627514,48,44848.13437253691,96.99150724871272,Discover Configurable didactic conglomeration!,East Shane,0,Swaziland,2024-07-21 10:08:20.999987,1
43.877768616258265,26,81905.07148959166,187.76255262931056,Discover Profit-focused didactic framework!,Woodview,1,Mali,2025-01-10 11:46:20.949752,1
27.394231788624303,27,71832.24614281987,176.65366493075487,Discover Programmable 3rdgeneration intranet!,West Deborah,1,Samoa,2025-01-15 03:04:03.376757,1
44.49561828525134,36,61613.27202162471,158.00465019669542,Discover Fundamental foreground implementation!,Scottview,1,Samoa,2024-04-30 02:15:32.221654,1
67.29883543518264,31,67185.14425677036,153.34515557793367,Discover Exclusive tertiary focus group!,Catherineburgh,1,Saint Vincent and the Grenadines,2025-02-07 17:57:54.361811,1
93.54657303189539,57,26618.29771141216,152.02369655461226,Discover Monitored fault-tolerant Graphical User Interface!,Port Stephaniefort,0,Belize,2024-11-06 19:17:05.109164,1
87.43378284775838,33,65922.75569634294,118.96253120842685,Discover Distributed interactive matrices!,Danaberg,1,American Samoa,2024-11-09 12:29:48.650186,1
69.5818966329276,38,69094.36474303252,240.04675311727246,Discover Synergistic zero tolerance frame!,Youngmouth,0,Norfolk Island,2025-01-17 13:26:50.416394,1
58.53664668595031,44,21403.792184690756,128.57505837910722,Discover Assimilated content-based forecast!,Williamton,1,Qatar,2024-12-21 05:50:59.461278,1
70.37624712824308,44,66478.55130669099,122.93183226086245,Discover Face-to-face grid-enabled intranet!,Brendaberg,0,Mongolia,2025-02-06 07:14:21.946083,1
54.62724005030848,37,33638.89535999372,184.82425248180598,Discover Automated 24/7 artificial intelligence!,North Jermaineberg,1,Solomon Islands,2025-04-09 06:39:08.288992,1
99.36727991527752,33,25449.91965330952,138.8317691030261,Discover Business-focused solution-oriented projection!,Colleenshire,0,Belarus,2025-02-07 19:50:49.704558,1
61.2161963744984,55,74894.77325289368,139.2402193898864,Discover Profound dedicated artificial intelligence!,Lake Abigail,0,El Salvador,2025-01-25 17:33:24.254255,1
63.27324283506546,34,39894.26428581487,196.58277488319214,Discover Switchable exuding secured line!,Payneland,0,Bolivia,2024-10-10 19:33:22.670747,1
20.683551499586635,30,44260.79890923434,167.14460982201504,Discover Operative composite methodology!,Littleland,1,French Southern Territories,2025-03-20 21:51:23.818689,1
61.09130306954472,28,69844.06814136019,169.1767418709717,Discover Public-key stable Graphical User Interface!,Guzmanberg,0,Colombia,2024-08-25 11:36:37.232486,1
81.72968275929883,18,50421.42591621398,83.29158023229127,Discover Business-focused 3rdgeneration service-desk!,New Amanda,0,Slovenia,2024-12-14 21:07:34.738170,1
43.6455484592291,43,52297.51939406377,156.02160714436187,Discover Extended user-facing instruction set!,Jillstad,1,Niue,2024-08-17 13:13:04.425053,1
49.98559331014374,18,51968.69640343106,99.77568257620491,Discover Inverse static encoding!,East Karinaview,1,China,2024-11-13 16:14:35.646454,1
80.85422035467329,34,60213.98156462178,121.80023973020312,Discover Streamlined multi-tasking hierarchy!,Montesborough,1,Sweden,2025-02-09 23:36:43.588323,1
35.466855529638934,32,51604.98375413986,147.02565078251277,Discover Switchable dedicated middleware!,New Mariahhaven,0,China,2024-06-13 15:01:25.528381,1
86.15602015083837,57,56711.891115386505,138.55160791697662,Discover Adaptive zero administration model!,Mcculloughport,1,Belarus,2024-08-30 20:04:58.912684,1
54.35712219653796,18,47446.628118809414,166.16873224115088,Discover Compatible next generation matrices!,Hutchinsonfurt,1,Guinea,2025-04-11 12:56:39.638741,1
57.22863559017594,25,60277.29384819043,170.8279860736644,Discover Robust interactive benchmark!,South Ashley,1,Saudi Arabia,2024-07-15 04:53:35.015613,1
42.52243189748812,33,59707.64547856851,173.8253535713049,Discover Cross-group intangible analyzer!,Lake Katherinechester,0,Ethiopia,2024-07-31 15:21:58.908545,1
72.56092520855766,33,83468.28756526273,86.23196227439354,Discover Assimilated regional archive!,North Jaclyn,1,Saint Lucia,2025-04-10 03:18:25.642268,1
114.19743970058761,29,49281.235754894464,234.50633048147512,Discover Expanded context-sensitive orchestration!,Lauraport,1,Bahrain,2025-01-20 03:21:36.124414,1
80.62994478921264,34,52237.517232925304,139.01684524896513,Discover Balanced systematic instruction set!,Lake Justinfurt,0,Congo,2024-05-12 07:49:53.892111,1
47.71429476118928,22,58582.36488905562,188.5173341466884,Discover Function-based foreground policy!,North Phillipburgh,0,Morocco,2025-04-23 18:22:49.693985,1
87.71241170982952,38,69466.53466472079,50.0,Discover Down-sized next generation project!,New Jeffrey,0,Finland,2024-06-07 07:08:10.374798,1
58.66640908131501,18,38626.222702341984,129.3868480094518,Discover Managed next generation Internet solution!,Danielberg,1,Slovakia (Slovak Republic),2024-12-19 03:40:05.417542,1
92.4896996285512,34,56553.64782662602,81.57271609316227,Discover Organized multi-state analyzer!,Penamouth,1,Suriname,2025-02-06 08:57:11.810837,1
81.13352804328726,28,20000.0,105.54538520163926,Discover Profound maximized instruction set!,Huffmouth,0,Malta,2024-12-05 04:24:36.061347,1
20.0,45,50927.02124916407,142.02223006335265,Discover Customizable 5thgeneration functionalities!,Kennethville,1,New Caledonia,2025-03-08 18:03:55.012389,1
44.91840734089945,52,71090.90545149041,126.61002245916562,Discover Front-line mobile circuit!,North Kristinastad,0,Saint Lucia,2025-02-01 16:13:06.335329,1
83.8877044567078,31,44107.863454790226,192.56068028524334,Discover Customer-focused impactful concept!,Changborough,1,Micronesia,2024-05-11 11:27:08.389040,1
68.03314544290035,48,57652.56422927968,210.75967987893404,Discover Mandatory attitude-oriented initiative!,Davidside,0,Central African Republic,2025-01-11 12:25:45.367173,1
44.52488104584299,31,47066.41638424597,101.32663149071871,Discover Cloned static frame!,New Keith,0,Bahrain,2025-04-24 20:08:52.202436,1
52.32820969012374,25,42108.96703399476,120.4893933852856,Discover Business-focused 24hour firmware!,Sanchezton,1,Cuba,2024-11-24 06:46:31.258679,1
26.87526759821239,52,69572.28997402152,98.75647047071661,Discover Stand-alone foreground extranet!,Ballardland,1,British Indian Ocean Territory (Chagos Archipelago),2024-11-17 02:45:24.141777,1
63.23253424947208,40,39321.119652315196,186.23600717669822,Discover Switchable 24/7 function!,Mooreview,0,Montenegro,2024-07-18 08:24:07.181963,1
109.21379452031529,35,59394.4794079464,146.3617441889499,Discover Function-based bandwidth-monitored throughput!,South Ryan,0,Iran,2024-09-26 16:58:30.516804,1
81.09866781464652,41,59625.27431149238,141.29324679849393,Discover Persistent regional archive!,Marissaville,1,Cyprus,2024-06-18 16:13:28.192446,1
108.80834002376847,37,42223.007244420645,152.49865642909342,Discover Automated leadingedge neural-net!,East Williamtown,0,Croatia,2025-03-25 22:04:04.755993,1
82.6479417957996,34,57335.27885436443,127.55316435802749,Discover Organic holistic focus group!,East Jamieton,1,Guinea,2024-05-09 23:50:24.336021,1
85.54958686705383,21,40975.78243798034,105.74119896653882,Discover Distributed optimizing implementation!,Lake Coryland,0,Tanzania,2025-01-10 13:54:47.976632,1
104.48157375490047,32,62826.87812363737,142.04219015163187,Discover Vision-oriented next generation groupware!,Zacharystad,0,Gibraltar,2025-02-12 21:02:13.900268,1
72.54526518684453,41,35275.81428035659,129.31966539850256,Discover Managed impactful matrices!,West Kellyton,1,Fiji,2025-04-01 01:34:55.720764,1
61.2554535698624,33,49905.91745212238,153.88096309098725,Discover Exclusive object-oriented website!,West Davidside,1,Anguilla,2024-07-03 02:32:59.117738,1
85.65315033244025,44,51208.4251051315,74.72085725919106,Discover Quality-focused zero tolerance ability!,Johnsonborough,0,Libyan Arab Jamahiriya,2024-06-06 16:35:54.589722,1
94.0768047424377,38,71694.33007316005,147.45434330853166,Discover Innovative needs-based encoding!,Coreyview,0,Grenada,2025-03-10 05:12:47.714327,1
55.40070714575582,26,57100.64607567838,112.43015976786498,Discover Automated zero-defect adapter!,Mckenziebury,1,Saint Lucia,2024-05-19 12:59:23.285326,1
50.56861835319941,21,69325.20235168088,146.05219749654222,Discover Fully-configurable non-volatile methodology!,South Christopherland,1,Ukraine,2024-11-03 11:45:38.821884,1
67.7771206486176,33,63320.36572734818,176.20358437483003,Discover Synergized human-resource benchmark!,Lake Nichole,1,San Marino,2025-02-07 12:45:24.586369,1
